frame_number,timestamp,total_crowd_count,overall_density,zone_1_1_density,zone_1_2_density,zone_1_3_density,zone_2_1_density,zone_2_2_density,zone_2_3_density,zone_3_1_density,zone_3_2_density,zone_3_3_density,alerts_count,high_alerts,medium_alerts
170,2025-08-23T11:25:05.770710,7,7.6007374e-05,8.580991e-05,4.2565047e-05,0.00011800955,4.6870606e-05,7.8316545e-05,0.00020344484,1.538434e-05,1.928033e-05,7.4385214e-05,0,0,0
171,2025-08-23T11:25:05.814637,7,7.258351e-05,9.216651e-05,4.3415017e-05,0.00010864878,4.8985763e-05,7.657745e-05,0.00017740729,1.6215878e-05,2.0656526e-05,6.917839e-05,0,0,0
172,2025-08-23T11:25:05.856681,7,7.0018184e-05,9.04887e-05,4.7280493e-05,0.000112887334,4.477549e-05,6.4490676e-05,0.00017249546,1.8122983e-05,1.3254648e-05,6.63679e-05,0,0,0
173,2025-08-23T11:25:05.900073,7,7.6268516e-05,0.00010092198,4.441909e-05,0.00012208837,5.935169e-05,6.715712e-05,0.0001934895,1.8869774e-05,1.957633e-05,6.0542752e-05,0,0,0
174,2025-08-23T11:25:05.945204,8,7.765497e-05,0.00010145946,5.1921244e-05,0.00012598377,4.7025613e-05,6.568243e-05,0.00020814298,1.9655947e-05,1.9419536e-05,5.960369e-05,0,0,0
175,2025-08-23T11:25:05.988333,8,7.78231e-05,9.711028e-05,4.4076864e-05,0.00013174012,4.4742694e-05,6.6780485e-05,0.00022373846,2.1129876e-05,1.8886807e-05,5.2202315e-05,0,0,0
176,2025-08-23T11:25:06.032460,8,8.166421e-05,9.0955684e-05,4.702484e-05,0.000174938,4.527484e-05,7.236905e-05,0.00019189951,2.1276837e-05,2.3975148e-05,6.726402e-05,0,0,0
177,2025-08-23T11:25:06.075740,8,7.9431615e-05,9.486583e-05,4.5433608e-05,0.00015209986,5.7708377e-05,8.194902e-05,0.00016874202,2.8613369e-05,3.1519012e-05,5.3953427e-05,0,0,0
178,2025-08-23T11:25:06.119463,8,8.137068e-05,9.386602e-05,4.9833936e-05,0.00017548185,6.216968e-05,7.5329895e-05,0.00017219096,2.9585763e-05,2.7398402e-05,4.647957e-05,0,0,0
179,2025-08-23T11:25:06.161876,8,8.319414e-05,8.663032e-05,4.77545e-05,0.00014554946,5.8180496e-05,8.286704e-05,0.00021412989,2.8018621e-05,2.8706234e-05,5.691075e-05,0,0,0
180,2025-08-23T11:25:06.206803,8,7.922995e-05,8.217698e-05,5.048912e-05,0.00014249528,5.5675962e-05,8.01052e-05,0.00018812959,2.4702467e-05,3.0578976e-05,5.8715934e-05,0,0,0
181,2025-08-23T11:25:06.250720,6,6.2877574e-05,6.153305e-05,4.113772e-05,0.00011272402,5.1188563e-05,8.348393e-05,0.0001602412,1.4830012e-05,1.4796284e-05,2.59634e-05,0,0,0
182,2025-08-23T11:25:06.293944,6,5.9183993e-05,5.759306e-05,3.3878274e-05,0.00010660666,5.009721e-05,7.903667e-05,0.00014616735,1.6129397e-05,1.1918757e-05,3.122851e-05,0,0,0
183,2025-08-23T11:25:06.337495,6,6.4649095e-05,5.717349e-05,3.714891e-05,0.00011146632,5.019806e-05,7.365909e-05,0.00017516283,1.7008151e-05,1.2350459e-05,4.767452e-05,0,0,0
184,2025-08-23T11:25:06.383049,6,6.232567e-05,6.2039166e-05,3.8288003e-05,9.171983e-05,5.363887e-05,6.7028814e-05,0.00016105124,1.5591688e-05,8.235243e-06,6.333828e-05,0,0,0
185,2025-08-23T11:25:06.428572,7,7.221043e-05,5.346874e-05,4.9079466e-05,0.00011577816,5.1902345e-05,7.876835e-05,0.00019859437,1.4107866e-05,1.439928e-05,7.379534e-05,0,0,0
186,2025-08-23T11:25:06.472943,7,6.704799e-05,6.0737133e-05,4.4137156e-05,0.0001129941,5.82487e-05,7.597221e-05,0.00017843534,1.5987654e-05,9.501554e-06,4.7418143e-05,0,0,0
187,2025-08-23T11:25:06.517186,7,6.722656e-05,6.200839e-05,4.3083215e-05,9.59852e-05,7.268524e-05,7.678441e-05,0.00015608297,2.4260407e-05,6.5048657e-06,6.764428e-05,0,0,0
188,2025-08-23T11:25:06.601418,6,6.114437e-05,7.404288e-05,3.9343464e-05,7.553275e-05,8.539518e-05,6.306438e-05,0.00013094599,2.7219568e-05,7.3568526e-06,4.739819e-05,0,0,0
189,2025-08-23T11:25:06.646091,6,6.5737855e-05,7.067361e-05,4.4509936e-05,0.00010208601,7.87193e-05,7.254528e-05,0.00013717593,3.0493316e-05,6.480426e-06,4.895691e-05,0,0,0
190,2025-08-23T11:25:06.690545,7,6.8694906e-05,7.4715404e-05,4.9637532e-05,0.00010281483,7.969794e-05,6.709069e-05,0.00016017855,2.9555535e-05,1.1797942e-05,4.2765758e-05,0,0,0
191,2025-08-23T11:25:06.734492,7,6.770653e-05,6.887435e-05,4.577128e-05,0.00010409249,7.113801e-05,6.462926e-05,0.00017097034,2.7461352e-05,1.1332819e-05,4.508893e-05,0,0,0
192,2025-08-23T11:25:06.778437,7,6.64702e-05,7.158569e-05,5.0621773e-05,0.000105154555,7.6538316e-05,7.068076e-05,0.00015652893,2.1817295e-05,7.3741244e-06,3.793046e-05,0,0,0
193,2025-08-23T11:25:06.821493,6,6.596383e-05,6.901881e-05,5.588141e-05,0.00010808005,7.813318e-05,7.705115e-05,0.00014309723,1.956502e-05,5.3493704e-06,3.7498383e-05,0,0,0
194,2025-08-23T11:25:06.865699,7,6.902321e-05,6.9767804e-05,4.8675985e-05,9.9472825e-05,8.710908e-05,7.920182e-05,0.00016219527,2.2514576e-05,6.1918754e-06,4.6079705e-05,0,0,0
195,2025-08-23T11:25:06.913963,7,7.2863826e-05,7.169341e-05,5.50009e-05,9.1274e-05,9.6928656e-05,8.461109e-05,0.00018496878,2.0709762e-05,5.834024e-06,4.475376e-05,0,0,0
196,2025-08-23T11:25:06.958193,6,6.302406e-05,6.9261245e-05,5.1135827e-05,7.268362e-05,9.430833e-05,7.8649326e-05,0.00012442702,2.2754357e-05,7.506767e-06,4.6490055e-05,0,0,0
197,2025-08-23T11:25:07.001120,6,6.37234e-05,7.1510265e-05,4.369642e-05,8.029313e-05,9.920564e-05,9.926774e-05,0.000106353975,1.5843252e-05,8.842411e-06,4.8497808e-05,0,0,0
198,2025-08-23T11:25:07.044561,6,6.642385e-05,7.947971e-05,4.573691e-05,8.1439415e-05,9.240926e-05,0.00010121192,0.000119363845,1.8956895e-05,1.1075673e-05,4.8141e-05,0,0,0
199,2025-08-23T11:25:07.088165,6,6.425648e-05,9.2751114e-05,5.3876283e-05,7.538086e-05,8.985166e-05,9.8330966e-05,9.535659e-05,1.7253959e-05,1.189478e-05,4.3612024e-05,0,0,0
200,2025-08-23T11:25:07.132051,6,6.646076e-05,9.2620845e-05,5.808959e-05,8.196354e-05,9.621276e-05,8.84705e-05,0.00010318297,2.1668784e-05,1.0602196e-05,4.5335655e-05,0,0,0
201,2025-08-23T11:25:07.175622,7,7.0160866e-05,9.020335e-05,6.2751205e-05,7.942243e-05,9.344048e-05,0.00010741286,0.00011972189,1.9070601e-05,1.2129809e-05,4.7295172e-05,0,0,0
202,2025-08-23T11:25:07.218375,7,7.2260445e-05,7.97656e-05,6.58312e-05,9.052059e-05,8.517477e-05,0.00012450386,0.00012537432,1.7170167e-05,2.0280155e-05,4.172337e-05,0,0,0
203,2025-08-23T11:25:07.262081,6,6.5873544e-05,7.580269e-05,6.927682e-05,8.711885e-05,7.6665034e-05,0.00010193744,0.000107061904,1.745889e-05,1.8081288e-05,3.9459057e-05,0,0,0
204,2025-08-23T11:25:07.305490,7,6.758327e-05,7.0030896e-05,6.121399e-05,9.978674e-05,7.366573e-05,9.775954e-05,0.00011310354,1.6940216e-05,2.0176445e-05,5.5572375e-05,0,0,0
205,2025-08-23T11:25:07.348189,7,7.162836e-05,7.456958e-05,6.714067e-05,0.00010585033,6.7804605e-05,0.0001129647,0.00012906473,1.652616e-05,1.7673647e-05,5.306084e-05,0,0,0
206,2025-08-23T11:25:07.392717,6,6.631431e-05,7.068318e-05,7.154506e-05,9.514645e-05,6.433089e-05,0.00010247754,0.000111530586,1.4440774e-05,1.9318983e-05,4.735527e-05,0,0,0
207,2025-08-23T11:25:07.438286,7,7.575352e-05,7.883461e-05,7.78851e-05,0.00010590446,7.1439135e-05,0.00010643955,0.00014769724,1.7303928e-05,2.1650689e-05,5.4627013e-05,0,0,0
208,2025-08-23T11:25:07.482934,7,7.365115e-05,7.125811e-05,7.955808e-05,0.00010784665,6.438031e-05,0.000104648076,0.00014082476,1.5925283e-05,1.9525543e-05,5.8893587e-05,0,0,0
209,2025-08-23T11:25:07.527041,8,7.6874974e-05,6.584226e-05,7.7136094e-05,0.00012038186,7.553919e-05,0.0001114664,0.0001282913,1.9215617e-05,2.1666201e-05,7.233582e-05,0,0,0
210,2025-08-23T11:25:07.571244,8,7.663638e-05,7.460625e-05,6.511362e-05,0.00011401178,7.97938e-05,0.00011912883,0.00014441683,1.4264302e-05,1.8352013e-05,6.004004e-05,0,0,0
211,2025-08-23T11:25:07.616231,8,8.313511e-05,8.3607134e-05,6.557571e-05,0.00013187107,7.7622906e-05,0.00012999876,0.00015446126,1.3513755e-05,2.5603767e-05,6.596162e-05,0,0,0
212,2025-08-23T11:25:07.659138,7,7.624141e-05,7.712723e-05,5.7365974e-05,8.9681926e-05,7.801216e-05,0.0001289469,0.00014662177,1.5198321e-05,2.5803703e-05,6.741478e-05,0,0,0
213,2025-08-23T11:25:07.704029,8,8.002769e-05,9.74927e-05,7.2944604e-05,9.308036e-05,7.081524e-05,0.00011665861,0.00016245217,1.5420346e-05,1.9327803e-05,7.205734e-05,0,0,0
214,2025-08-23T11:25:07.748578,8,8.038605e-05,8.584823e-05,7.560399e-05,8.3751474e-05,7.701184e-05,0.000111583424,0.00016411654,1.9425792e-05,2.247902e-05,8.365412e-05,0,0,0
215,2025-08-23T11:25:07.792583,8,8.1502294e-05,8.946139e-05,7.431499e-05,0.0001129733,6.488242e-05,0.00012225872,0.00015573928,1.4238403e-05,2.5832349e-05,7.3819814e-05,0,0,0
216,2025-08-23T11:25:07.837075,7,7.589277e-05,8.6978696e-05,6.846877e-05,9.153752e-05,6.933683e-05,0.000113734306,0.00015805314,1.1744129e-05,2.7623892e-05,5.5557637e-05,0,0,0
217,2025-08-23T11:25:07.880952,8,7.9801226e-05,8.8588975e-05,6.926226e-05,0.00011108275,7.6531716e-05,0.00012372795,0.00014897512,1.7259821e-05,2.5071198e-05,5.7711328e-05,0,0,0
218,2025-08-23T11:25:07.960032,7,6.990441e-05,9.1230955e-05,6.552169e-05,7.3881005e-05,7.454264e-05,0.00010610166,0.00013469851,2.2424307e-05,1.8465696e-05,4.2273245e-05,0,0,0
219,2025-08-23T11:25:08.003945,7,7.53737e-05,9.60299e-05,6.940897e-05,9.347728e-05,6.698943e-05,0.00010402996,0.00015708091,2.2595712e-05,1.8610297e-05,5.014086e-05,0,0,0
220,2025-08-23T11:25:08.048704,7,7.573118e-05,0.00010018185,7.118308e-05,9.258723e-05,6.580062e-05,0.000116180156,0.00015503695,1.800259e-05,2.0008421e-05,4.2599724e-05,0,0,0
221,2025-08-23T11:25:08.091397,7,7.6187134e-05,0.00010891619,7.783355e-05,9.800396e-05,7.11938e-05,0.00011945981,0.00013583362,1.8777131e-05,1.6966616e-05,3.8699563e-05,0,0,0
222,2025-08-23T11:25:08.134991,7,7.231174e-05,9.3597424e-05,7.4628966e-05,9.460622e-05,7.2048184e-05,0.000114144255,0.00013053804,2.9471194e-05,1.0173973e-05,3.159741e-05,0,0,0
223,2025-08-23T11:25:08.179850,7,7.220692e-05,9.071967e-05,7.271154e-05,0.0001088577,5.8736463e-05,0.00010860533,0.00014703053,2.575636e-05,8.389807e-06,2.9054803e-05,0,0,0
224,2025-08-23T11:25:08.223597,7,6.883989e-05,9.166802e-05,6.907594e-05,9.5238844e-05,6.17125e-05,0.000115394716,0.00011616429,2.5792735e-05,1.1119131e-05,3.3392793e-05,0,0,0
225,2025-08-23T11:25:08.267990,6,6.683341e-05,8.4768595e-05,6.953345e-05,0.0001002534,5.930298e-05,0.00010695703,0.00010873283,2.607326e-05,1.1202048e-05,3.4677083e-05,0,0,0
226,2025-08-23T11:25:08.312296,6,6.520479e-05,8.8544504e-05,6.55885e-05,8.994477e-05,6.434501e-05,9.8840675e-05,9.8420205e-05,2.9339893e-05,1.3017632e-05,3.8801856e-05,0,0,0
227,2025-08-23T11:25:08.355552,7,6.922064e-05,8.4570725e-05,6.648131e-05,0.00010271071,6.360327e-05,0.00010592587,0.000109176355,3.229937e-05,1.4738325e-05,4.347986e-05,0,0,0
228,2025-08-23T11:25:08.398212,6,6.488209e-05,8.841806e-05,6.074079e-05,8.662607e-05,7.281901e-05,9.4487244e-05,9.543137e-05,3.8844537e-05,1.3277234e-05,3.329456e-05,0,0,0
229,2025-08-23T11:25:08.441186,6,6.57554e-05,8.627827e-05,6.0018287e-05,7.776843e-05,7.733373e-05,8.7427296e-05,0.00011883183,3.5824494e-05,1.1068778e-05,3.7247497e-05,0,0,0
230,2025-08-23T11:25:08.484429,6,6.63634e-05,9.104221e-05,6.3999825e-05,7.941061e-05,8.2552026e-05,8.123301e-05,0.00011227978,3.6731093e-05,9.540277e-06,4.048175e-05,0,0,0
231,2025-08-23T11:25:08.529157,6,6.4739914e-05,8.85338e-05,6.465942e-05,7.505906e-05,7.5043405e-05,8.151414e-05,9.707974e-05,4.5574063e-05,1.4280382e-05,4.0915194e-05,0,0,0
232,2025-08-23T11:25:08.573097,6,6.378959e-05,8.430837e-05,5.9399645e-05,9.132575e-05,6.8157584e-05,7.328702e-05,0.00010415416,4.772097e-05,1.3929498e-05,3.182328e-05,0,0,0
233,2025-08-23T11:25:08.617243,6,6.566495e-05,8.616248e-05,5.945623e-05,9.429256e-05,6.661267e-05,6.764389e-05,0.00012095232,4.6578563e-05,1.1881537e-05,3.7404217e-05,0,0,0
234,2025-08-23T11:25:08.661642,7,7.2592135e-05,8.7292e-05,6.364041e-05,0.00012300222,5.9270256e-05,7.5286465e-05,0.00015104383,5.1167535e-05,9.391959e-06,3.3234464e-05,0,0,0
235,2025-08-23T11:25:08.705704,8,7.895831e-05,9.435428e-05,6.1437844e-05,0.0001338319,7.202711e-05,8.6060456e-05,0.00015528576,5.372577e-05,6.6445614e-06,4.725698e-05,0,0,0
236,2025-08-23T11:25:08.749280,7,7.209447e-05,7.95429e-05,6.174656e-05,0.000112974485,6.309284e-05,9.0872294e-05,0.000119759534,5.935555e-05,1.3952223e-05,4.7553902e-05,0,0,0
237,2025-08-23T11:25:08.792343,7,7.199692e-05,7.8184275e-05,5.8149388e-05,0.000103673716,7.085303e-05,9.980905e-05,0.00010325292,5.4985223e-05,1.3606258e-05,6.545841e-05,0,0,0
238,2025-08-23T11:25:08.837556,7,7.2357914e-05,7.0515685e-05,5.773779e-05,0.00010676894,6.0989078e-05,0.00010077517,0.000109729095,5.422547e-05,1.6256703e-05,7.4223375e-05,0,0,0
239,2025-08-23T11:25:08.881456,7,7.009824e-05,6.239056e-05,6.170917e-05,0.00010739475,6.977424e-05,8.0334605e-05,0.00011306745,5.198117e-05,1.48755e-05,6.935673e-05,0,0,0
240,2025-08-23T11:25:08.924809,7,6.901532e-05,6.5466644e-05,5.874397e-05,0.000105014195,7.5691154e-05,9.332732e-05,0.000104598534,4.844399e-05,1.5155522e-05,5.469657e-05,0,0,0
241,2025-08-23T11:25:08.968484,7,7.106758e-05,6.632232e-05,5.2230134e-05,0.00011468915,7.200961e-05,8.009227e-05,0.00010863525,5.3901927e-05,1.9826062e-05,7.190154e-05,0,0,0
242,2025-08-23T11:25:09.012199,7,7.191941e-05,6.789591e-05,4.4539178e-05,9.828376e-05,8.817334e-05,8.042209e-05,0.000104817664,6.419671e-05,2.6787868e-05,7.2158145e-05,0,0,0
243,2025-08-23T11:25:09.054449,8,8.0617916e-05,6.8895046e-05,4.928592e-05,9.148102e-05,0.000116483556,9.423566e-05,0.00011593797,8.399847e-05,2.7092334e-05,7.8151235e-05,0,0,0
244,2025-08-23T11:25:09.098409,7,7.606095e-05,6.381945e-05,4.359403e-05,7.5564974e-05,0.00011676739,0.00011146258,0.00010541901,7.468292e-05,3.170105e-05,6.153708e-05,0,0,0
245,2025-08-23T11:25:09.144558,7,7.55462e-05,6.347021e-05,4.2388532e-05,7.9804944e-05,0.00010867844,9.9471734e-05,0.00010747533,8.426485e-05,3.6658763e-05,5.770299e-05,0,0,0
246,2025-08-23T11:25:09.187877,7,7.5019445e-05,6.584244e-05,5.016323e-05,9.0170346e-05,8.136133e-05,0.00010077969,0.000113580645,7.430418e-05,4.2702017e-05,5.6271118e-05,0,0,0
247,2025-08-23T11:25:09.232794,8,7.937023e-05,6.7816094e-05,5.0472365e-05,9.388286e-05,0.00010463228,0.0001046331,0.00011185495,7.3942996e-05,4.5541576e-05,6.1555824e-05,0,0,0
248,2025-08-23T11:25:09.277369,8,7.9825004e-05,5.896436e-05,4.9631664e-05,9.744016e-05,8.473999e-05,0.00010565593,0.00012135677,7.7055316e-05,6.113713e-05,6.24437e-05,0,0,0
249,2025-08-23T11:25:09.321843,8,7.8600395e-05,6.7564084e-05,4.356268e-05,9.35731e-05,8.136586e-05,9.817629e-05,0.00013053672,7.366197e-05,6.228082e-05,5.6682e-05,0,0,0
250,2025-08-23T11:25:09.366673,8,7.7655015e-05,6.962346e-05,4.502919e-05,0.00010016522,8.243797e-05,9.336192e-05,0.00011621266,7.79449e-05,5.5154665e-05,5.896518e-05,0,0,0
251,2025-08-23T11:25:09.410020,7,7.254818e-05,6.7248235e-05,5.2050156e-05,9.8035074e-05,5.7914316e-05,8.811315e-05,0.00012362126,6.411436e-05,5.305319e-05,4.8783815e-05,0,0,0
252,2025-08-23T11:25:09.454325,7,6.949021e-05,6.368282e-05,5.2016185e-05,0.0001045636,5.702246e-05,8.323406e-05,0.00012212891,5.296974e-05,4.543024e-05,4.4363926e-05,0,0,0
253,2025-08-23T11:25:09.497939,6,6.5330234e-05,5.762738e-05,5.7125133e-05,0.000108585285,5.4856024e-05,7.377135e-05,0.00011699015,4.418981e-05,3.4211764e-05,4.0615225e-05,0,0,0
254,2025-08-23T11:25:09.541567,6,6.604848e-05,5.5649605e-05,5.5496785e-05,0.000103185295,4.9876333e-05,7.785073e-05,0.00012091403,4.627705e-05,4.1353906e-05,4.3832515e-05,0,0,0
255,2025-08-23T11:25:09.586492,7,6.913597e-05,5.8186353e-05,5.5846132e-05,0.00012477723,4.2490065e-05,8.852294e-05,0.00013192001,3.7708625e-05,4.0488634e-05,4.2283762e-05,0,0,0
256,2025-08-23T11:25:09.631499,0,4.7217086e-06,7.1946793e-06,4.9257314e-06,6.4748524e-06,4.213793e-06,1.0280309e-06,2.560077e-06,7.279785e-06,3.5574692e-06,5.2609566e-06,0,0,0
