timestamp,frame,total_people,total_vehicles,total_objects,other_objects,object_breakdown,zone,density,status,alert,sms_alert_sent
2025-08-23T11:39:08.421530,272,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:08.717784,274,8,0,8,0,8 person,Zone 1,0.008,normal,,False
2025-08-23T11:39:08.717784,274,8,0,8,0,8 person,Zone 2,0.008,normal,,False
2025-08-23T11:39:08.717784,274,8,0,8,0,8 person,Zone 3,0.008,normal,,False
2025-08-23T11:39:09.097012,276,11,0,12,1,"11 person, 1 handbag",Zone 1,0.011,normal,,False
2025-08-23T11:39:09.097012,276,11,0,12,1,"11 person, 1 handbag",Zone 2,0.011,normal,,False
2025-08-23T11:39:09.097012,276,11,0,12,1,"11 person, 1 handbag",Zone 3,0.011,normal,,False
2025-08-23T11:39:09.451912,278,11,0,12,1,"11 person, 1 handbag",Zone 1,0.011,normal,,False
2025-08-23T11:39:09.451912,278,11,0,12,1,"11 person, 1 handbag",Zone 2,0.011,normal,,False
2025-08-23T11:39:09.451912,278,11,0,12,1,"11 person, 1 handbag",Zone 3,0.011,normal,,False
2025-08-23T11:39:09.830222,280,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:09.830222,280,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:09.830222,280,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:10.229711,282,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:10.229711,282,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:10.229711,282,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:10.643532,284,12,0,12,0,12 person,Zone 1,0.012,normal,,False
2025-08-23T11:39:10.643532,284,12,0,12,0,12 person,Zone 2,0.012,normal,,False
2025-08-23T11:39:10.643532,284,12,0,12,0,12 person,Zone 3,0.012,normal,,False
2025-08-23T11:39:11.000288,286,12,0,12,0,12 person,Zone 1,0.012,normal,,False
2025-08-23T11:39:11.000288,286,12,0,12,0,12 person,Zone 2,0.012,normal,,False
2025-08-23T11:39:11.000288,286,12,0,12,0,12 person,Zone 3,0.012,normal,,False
2025-08-23T11:39:11.366818,288,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:11.366818,288,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:11.366818,288,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:11.752455,290,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:11.752455,290,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:11.752455,290,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:12.099000,292,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:12.099000,292,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:12.099000,292,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:12.459273,294,8,0,8,0,8 person,Zone 1,0.008,normal,,False
2025-08-23T11:39:12.459273,294,8,0,8,0,8 person,Zone 2,0.008,normal,,False
2025-08-23T11:39:12.459273,294,8,0,8,0,8 person,Zone 3,0.008,normal,,False
2025-08-23T11:39:12.828566,296,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:12.828566,296,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:12.828566,296,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:13.223788,298,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:13.223788,298,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:13.223788,298,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:13.568271,300,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:13.568271,300,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:13.568271,300,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:13.925003,302,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:13.925003,302,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:13.925003,302,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:14.241116,304,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:14.241116,304,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:14.241116,304,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:14.540346,306,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:14.540346,306,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:14.540346,306,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:14.845551,308,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:14.845551,308,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:14.845551,308,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:15.150780,310,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:15.150780,310,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:15.150780,310,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:15.490357,312,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:15.490357,312,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:15.490357,312,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:15.894404,314,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:15.894404,314,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:15.894404,314,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:16.243152,316,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:16.243152,316,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:16.243152,316,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:16.567753,318,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:16.567753,318,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:16.567753,318,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:16.882931,320,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:16.882931,320,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:16.882931,320,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:17.194911,322,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:17.194911,322,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:17.194911,322,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:17.550843,324,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:17.550843,324,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:17.550843,324,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:17.960031,326,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:17.960031,326,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:17.960031,326,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:18.324703,328,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:18.324703,328,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:18.324703,328,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:18.695857,330,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:18.695857,330,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:18.695857,330,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:19.073168,332,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:19.073168,332,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:19.073168,332,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:19.372932,334,11,0,11,0,11 person,Zone 1,0.011,normal,,False
2025-08-23T11:39:19.372932,334,11,0,11,0,11 person,Zone 2,0.011,normal,,False
2025-08-23T11:39:19.372932,334,11,0,11,0,11 person,Zone 3,0.011,normal,,False
2025-08-23T11:39:19.765129,336,12,0,12,0,12 person,Zone 1,0.012,normal,,False
2025-08-23T11:39:19.765129,336,12,0,12,0,12 person,Zone 2,0.012,normal,,False
2025-08-23T11:39:19.765129,336,12,0,12,0,12 person,Zone 3,0.012,normal,,False
2025-08-23T11:39:20.065600,338,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:20.065600,338,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:20.065600,338,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:20.355986,340,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:20.355986,340,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:20.355986,340,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:20.665658,342,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:20.665658,342,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:20.665658,342,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:20.966980,344,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:20.966980,344,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:20.966980,344,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:21.319899,346,10,0,11,1,"10 person, 1 handbag",Zone 1,0.01,normal,,False
2025-08-23T11:39:21.319899,346,10,0,11,1,"10 person, 1 handbag",Zone 2,0.01,normal,,False
2025-08-23T11:39:21.319899,346,10,0,11,1,"10 person, 1 handbag",Zone 3,0.01,normal,,False
2025-08-23T11:39:21.718440,348,10,0,10,0,10 person,Zone 1,0.01,normal,,False
2025-08-23T11:39:21.718440,348,10,0,10,0,10 person,Zone 2,0.01,normal,,False
2025-08-23T11:39:21.718440,348,10,0,10,0,10 person,Zone 3,0.01,normal,,False
2025-08-23T11:39:22.077862,350,10,0,11,1,"10 person, 1 handbag",Zone 1,0.01,normal,,False
2025-08-23T11:39:22.077862,350,10,0,11,1,"10 person, 1 handbag",Zone 2,0.01,normal,,False
2025-08-23T11:39:22.077862,350,10,0,11,1,"10 person, 1 handbag",Zone 3,0.01,normal,,False
2025-08-23T11:39:22.426050,352,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:22.426050,352,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:22.426050,352,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:22.782627,354,8,0,9,1,"8 person, 1 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:22.782627,354,8,0,9,1,"8 person, 1 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:22.782627,354,8,0,9,1,"8 person, 1 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:23.136678,356,8,0,9,1,"8 person, 1 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:23.136678,356,8,0,9,1,"8 person, 1 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:23.136678,356,8,0,9,1,"8 person, 1 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:23.497225,358,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:23.497225,358,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:23.497225,358,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:23.824283,360,10,0,11,1,"10 person, 1 handbag",Zone 1,0.01,normal,,False
2025-08-23T11:39:23.824283,360,10,0,11,1,"10 person, 1 handbag",Zone 2,0.01,normal,,False
2025-08-23T11:39:23.824283,360,10,0,11,1,"10 person, 1 handbag",Zone 3,0.01,normal,,False
2025-08-23T11:39:24.119619,362,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:24.119619,362,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:24.119619,362,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:24.462392,364,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:24.462392,364,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:24.462392,364,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:24.758591,366,8,0,9,1,"8 person, 1 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:24.758591,366,8,0,9,1,"8 person, 1 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:24.758591,366,8,0,9,1,"8 person, 1 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:25.054535,368,8,0,9,1,"8 person, 1 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:25.054535,368,8,0,9,1,"8 person, 1 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:25.054535,368,8,0,9,1,"8 person, 1 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:25.357808,370,8,0,9,1,"8 person, 1 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:25.357808,370,8,0,9,1,"8 person, 1 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:25.357808,370,8,0,9,1,"8 person, 1 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:25.724784,372,8,0,9,1,"8 person, 1 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:25.724784,372,8,0,9,1,"8 person, 1 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:25.724784,372,8,0,9,1,"8 person, 1 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:26.087395,374,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:26.087395,374,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:26.087395,374,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:26.454306,376,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:26.454306,376,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:26.454306,376,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:26.832272,378,9,0,10,1,"9 person, 1 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:26.832272,378,9,0,10,1,"9 person, 1 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:26.832272,378,9,0,10,1,"9 person, 1 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:27.201369,380,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:27.201369,380,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:27.201369,380,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:27.564729,382,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:27.564729,382,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:27.564729,382,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:27.898504,384,9,0,9,0,9 person,Zone 1,0.009,normal,,False
2025-08-23T11:39:27.898504,384,9,0,9,0,9 person,Zone 2,0.009,normal,,False
2025-08-23T11:39:27.898504,384,9,0,9,0,9 person,Zone 3,0.009,normal,,False
2025-08-23T11:39:28.244062,386,8,0,10,2,"8 person, 2 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:28.244062,386,8,0,10,2,"8 person, 2 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:28.244062,386,8,0,10,2,"8 person, 2 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:28.588719,388,8,0,10,2,"8 person, 2 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:28.588719,388,8,0,10,2,"8 person, 2 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:28.588719,388,8,0,10,2,"8 person, 2 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:28.927076,390,9,0,11,2,"9 person, 2 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:28.927076,390,9,0,11,2,"9 person, 2 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:28.927076,390,9,0,11,2,"9 person, 2 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:29.215203,392,7,0,9,2,"7 person, 2 handbag",Zone 1,0.007,normal,,False
2025-08-23T11:39:29.215203,392,7,0,9,2,"7 person, 2 handbag",Zone 2,0.007,normal,,False
2025-08-23T11:39:29.215203,392,7,0,9,2,"7 person, 2 handbag",Zone 3,0.007,normal,,False
2025-08-23T11:39:29.515990,394,9,0,11,2,"9 person, 2 handbag",Zone 1,0.009,normal,,False
2025-08-23T11:39:29.515990,394,9,0,11,2,"9 person, 2 handbag",Zone 2,0.009,normal,,False
2025-08-23T11:39:29.515990,394,9,0,11,2,"9 person, 2 handbag",Zone 3,0.009,normal,,False
2025-08-23T11:39:29.803455,396,8,0,10,2,"8 person, 2 handbag",Zone 1,0.008,normal,,False
2025-08-23T11:39:29.803455,396,8,0,10,2,"8 person, 2 handbag",Zone 2,0.008,normal,,False
2025-08-23T11:39:29.803455,396,8,0,10,2,"8 person, 2 handbag",Zone 3,0.008,normal,,False
2025-08-23T11:39:30.124465,398,7,0,9,2,"7 person, 2 handbag",Zone 1,0.007,normal,,False
2025-08-23T11:39:30.124465,398,7,0,9,2,"7 person, 2 handbag",Zone 2,0.007,normal,,False
2025-08-23T11:39:30.124465,398,7,0,9,2,"7 person, 2 handbag",Zone 3,0.007,normal,,False
2025-08-23T11:39:30.422167,400,6,0,7,1,"6 person, 1 handbag",Zone 1,0.006,normal,,False
2025-08-23T11:39:30.422167,400,6,0,7,1,"6 person, 1 handbag",Zone 2,0.006,normal,,False
2025-08-23T11:39:30.422167,400,6,0,7,1,"6 person, 1 handbag",Zone 3,0.006,normal,,False
